0,-174,95,17339,450,-872,-342,-132,200,16884,82,202,12
10,-179,96,17350,476,-853,-346,-84,248,16856,28,184,43
20,-174,93,17327,470,-873,-341,-112,192,16892,39,178,33
30,-185,98,17305,464,-860,-339,-72,172,16792,48,176,9
40,-177,90,17371,471,-880,-338,-20,168,16920,38,166,36
50,-214,88,17306,474,-879,-341,-152,168,16732,19,212,27
60,-166,100,17344,474,-872,-340,-32,140,17016,66,168,31
70,-149,92,17359,468,-879,-345,-104,168,16900,40,178,35
80,-185,102,17308,459,-875,-340,-96,204,16860,38,193,40
90,-174,88,17343,466,-877,-343,-36,176,16952,-4,186,26
100,-181,89,17350,480,-870,-349,0,164,16884,24,192,39
110,-150,96,17340,444,-878,-326,-52,200,16872,32,191,29
120,-169,98,17368,467,-870,-341,-168,104,16888,42,194,20
130,-179,100,17339,482,-878,-349,-8,156,16804,34,193,21
140,-186,86,17327,470,-878,-340,-36,188,16916,30,197,19
150,-169,95,17330,480,-878,-343,-112,144,16916,56,194,84
160,-182,85,17325,491,-881,-335,-100,216,16856,87,192,63
170,-179,105,17361,482,-882,-333,-100,148,16984,27,214,9
180,-177,81,17340,477,-867,-339,-72,128,16896,39,201,20
190,-189,80,17321,470,-875,-339,-96,152,16920,17,175,20
200,-169,101,17349,469,-876,-344,-12,168,16924,15,204,24
210,-170,93,17347,459,-872,-341,-16,172,16880,37,205,11
220,-183,96,17322,449,-871,-330,-64,136,16884,44,200,40
230,-188,93,17355,460,-877,-338,-108,200,16752,31,154,-6
240,-160,98,17333,470,-879,-334,-120,108,16808,17,197,67
250,-173,86,17328,470,-887,-335,-168,180,16920,22,171,42
260,-186,106,17355,451,-886,-336,-36,188,16872,22,186,30
270,-171,89,17299,453,-881,-340,-104,164,16796,51,186,39
280,-177,88,17348,476,-864,-347,-80,192,16852,39,165,53
290,-184,108,17328,472,-869,-346,-52,152,16980,28,213,20
300,-183,92,17343,484,-873,-341,-92,144,16900,30,189,36
310,-178,92,17353,489,-863,-347,-68,176,16992,30,211,43
320,-187,81,17336,476,-869,-348,-80,140,17028,82,176,31
330,-189,67,17311,478,-868,-340,-96,92,16836,100,235,14
340,-174,37,17337,493,-849,-345,-84,176,16820,97,195,24
350,-169,102,17355,544,-873,-354,-68,148,16808,19,174,13
360,-188,113,17355,506,-880,-356,8,164,16920,59,210,21
370,-188,104,17328,491,-864,-355,-64,108,16948,20,182,12
380,-176,81,17368,504,-854,-363,-68,232,16864,7,211,5
390,-150,143,17322,471,-863,-361,-44,216,16932,9,217,22
400,-174,130,17345,469,-871,-349,-20,172,16912,23,182,34
410,-176,89,17331,440,-871,-344,-32,184,16840,19,179,45
420,-182,100,17359,469,-862,-346,-32,144,16976,44,205,19
430,-175,93,17360,453,-887,-332,-72,180,17004,23,216,39
440,-184,96,17298,456,-863,-353,-24,192,16772,55,195,63
450,-175,98,17326,471,-877,-346,0,212,16952,56,192,57
460,-178,97,17345,485,-860,-344,-56,200,16828,36,186,30
470,-175,97,17340,485,-875,-345,-96,168,16908,50,173,19
480,-173,96,17336,480,-882,-341,-88,212,16888,40,197,44
490,-162,102,17363,480,-861,-352,-52,116,16940,67,211,6
500,-179,111,17332,469,-878,-339,-100,132,16960,53,186,28
510,-189,106,17353,469,-875,-344,-44,124,16912,32,199,20
520,-176,97,17334,467,-868,-345,-60,212,16852,35,197,56
530,-181,106,17336,453,-874,-334,-20,192,16804,23,201,45
540,-175,101,17335,473,-862,-334,-32,160,16876,62,197,45
550,-184,107,17343,487,-873,-344,-56,120,16944,28,194,49
560,-167,100,17328,470,-875,-332,52,148,16900,26,199,11
570,-161,91,17329,473,-873,-334,-52,176,16960,-7,180,11
580,-174,107,17351,470,-880,-330,-24,192,16876,30,212,23
590,-172,88,17342,465,-878,-339,-32,124,16920,20,163,18
600,-156,96,17336,481,-863,-351,0,144,16888,60,181,26
610,-162,95,17338,480,-869,-335,-28,164,16908,43,209,65
620,-184,96,17315,485,-870,-339,-72,132,16968,98,203,32
630,-172,44,17332,506,-865,-335,8,28,16904,91,187,6
640,-154,-3,17341,547,-867,-338,20,28,16868,94,182,44
650,-180,3,17314,569,-862,-329,-76,60,16920,84,194,61
660,-201,59,17373,524,-866,-332,-104,204,16980,93,190,45
671,-211,102,17379,510,-855,-339,-48,148,16880,85,211,33
681,-164,118,17287,494,-855,-346,-72,108,16864,95,209,35
691,-166,118,17364,487,-864,-344,-44,152,16908,38,209,69
701,-155,72,17329,493,-853,-342,-20,100,16828,61,182,51
711,-157,52,17259,517,-854,-336,-32,68,17020,57,229,-10
721,-188,126,17395,502,-861,-335,-8,152,17028,128,214,28
731,-206,119,17328,525,-858,-331,-56,228,16932,122,238,41
741,-204,148,17276,525,-844,-335,-20,232,16860,99,210,47
751,-195,194,17430,520,-834,-337,-88,268,17072,74,221,34
761,-205,178,17413,515,-834,-352,8,284,16848,0,237,-6
