0,-236,163,17355,509,-959,-351,-20,220,16960,45,228,22
10,-239,148,17357,510,-961,-350,-88,188,16824,0,167,64
21,-232,147,17366,499,-960,-351,-20,212,17008,33,187,21
30,-228,144,17350,509,-951,-358,-36,200,16948,-12,249,15
40,-257,145,17360,506,-960,-345,-76,212,16912,16,201,33
50,-230,150,17348,496,-954,-344,8,180,16928,-9,190,40
60,-238,143,17365,495,-945,-350,4,188,17048,20,216,30
70,-231,140,17367,500,-954,-350,-68,116,16912,13,203,43
80,-246,138,17358,507,-960,-350,-60,256,17072,17,239,34
90,-223,159,17372,496,-960,-344,-116,240,17004,-18,194,59
100,-244,149,17356,506,-955,-342,-36,256,16948,37,187,41
110,-248,151,17370,528,-963,-355,40,192,17000,-1,230,23
121,-240,149,17366,525,-965,-359,-28,196,16984,22,175,42
130,-246,162,17367,498,-977,-343,8,144,17048,22,212,25
140,-226,159,17355,494,-971,-341,-20,152,17040,37,214,38
150,-233,145,17363,498,-963,-354,-28,172,16976,28,181,55
160,-233,143,17350,507,-956,-358,-8,152,16988,14,203,23
170,-254,147,17344,513,-970,-353,-52,236,17016,-2,215,20
180,-238,149,17355,514,-969,-347,-40,132,16920,12,197,28
190,-228,150,17375,501,-970,-347,28,268,16956,6,219,36
200,-242,147,17347,505,-974,-345,-12,220,17040,42,197,33
212,-231,141,17360,505,-971,-352,-52,184,17028,44,222,51
222,-237,137,17353,505,-954,-343,-80,276,16948,2,200,15
231,-235,135,17364,496,-964,-340,-44,180,17016,22,205,47
241,-234,155,17365,511,-969,-349,-8,236,16944,6,203,9
251,-225,152,17366,509,-952,-346,-88,188,16968,-12,214,44
261,-245,146,17365,499,-970,-345,4,216,17008,43,179,41
271,-236,141,17361,504,-950,-352,-108,220,16888,44,195,39
281,-218,155,17365,515,-956,-351,-44,228,17044,34,202,52
291,-231,137,17369,497,-959,-347,-28,228,16972,18,193,15
301,-242,131,17354,509,-951,-356,-24,200,16896,46,201,18
311,-230,138,17360,519,-954,-355,12,172,16936,5,204,40
322,-235,148,17370,502,-949,-354,-20,208,16900,4,202,39
331,-230,151,17362,494,-959,-344,4,272,16940,42,180,26
341,-238,156,17345,500,-953,-351,-32,112,16944,-2,202,23
351,-234,154,17362,520,-953,-364,-20,212,16988,27,175,28
361,-233,155,17352,516,-949,-355,8,180,16980,64,203,35
371,-246,159,17362,513,-970,-352,-120,240,17048,11,218,63
381,-240,138,17365,509,-971,-358,-76,176,16912,21,210,45
391,-218,134,17365,522,-965,-359,8,184,16876,4,188,61
401,-246,136,17353,512,-963,-354,-60,204,16932,2,193,20
411,-233,150,17354,517,-951,-358,-36,220,16920,11,175,40
422,-249,149,17371,508,-969,-349,-40,168,16988,-1,208,24
431,-244,141,17362,501,-979,-344,-88,188,16944,37,211,43
441,-240,144,17347,499,-970,-346,-60,164,16972,29,209,26
451,-236,152,17371,486,-964,-346,-32,188,16932,17,189,30
461,-237,151,17384,507,-950,-354,-24,272,16916,3,214,40
471,-233,144,17364,493,-977,-339,-68,236,17056,30,224,17
481,-236,149,17360,504,-974,-344,-52,192,17048,27,174,57
491,-235,140,17360,512,-957,-351,-76,248,16848,-40,216,33
501,-234,141,17360,513,-961,-356,-32,144,16968,20,195,45
511,-229,146,17357,516,-966,-353,-52,168,17020,5,182,53
522,-222,146,17377,493,-987,-342,-88,196,16900,8,192,12
531,-241,155,17357,522,-970,-349,-40,216,16968,20,210,44
541,-245,137,17363,514,-966,-353,-56,224,16960,19,183,29
551,-245,153,17356,498,-973,-344,36,188,17028,2,205,53
561,-213,159,17362,496,-959,-338,-100,272,16864,46,196,42
571,-234,141,17363,489,-967,-340,-32,148,16952,-1,233,35
581,-242,143,17349,509,-978,-353,-72,232,16956,69,173,8
591,-226,160,17367,515,-975,-345,-52,204,16908,28,193,64
631,-241,145,17348,507,-955,-351,4,264,16956,49,199,51
641,-242,151,17376,507,-958,-347,-36,236,16996,32,204,43
651,-242,159,17381,511,-945,-344,8,160,16992,18,203,56
661,-221,156,17357,496,-967,-342,-64,172,16908,30,190,82
671,-237,161,17358,505,-973,-348,-72,204,17048,17,202,50
681,-240,144,17355,506,-981,-345,-20,224,16936,37,203,35
691,-225,142,17357,505,-971,-348,-88,232,16960,47,204,55
701,-240,143,17354,499,-964,-350,-36,200,16976,-13,206,38
711,-239,142,17347,507,-965,-351,16,188,16920,63,205,41
722,-235,151,17357,513,-965,-358,-100,204,17064,39,207,57
731,-245,146,17350,493,-964,-341,-12,100,16924,30,208,25
741,-235,143,17352,503,-962,-351,-24,204,16932,17,196,74
751,-239,145,17363,494,-961,-352,-28,220,16948,5,205,23
761,-243,155,17355,501,-962,-346,-24,248,16956,16,185,42
771,-237,149,17366,503,-975,-344,-12,240,16920,8,196,70
781,-228,150,17359,495,-964,-338,-44,244,17048,17,207,47
791,-222,146,17362,495,-960,-347,-32,244,16944,39,185,61
801,-234,138,17360,522,-963,-348,-64,196,16932,-9,188,34
811,-229,150,17360,511,-951,-356,-32,232,16976,20,227,52
822,-229,152,17363,512,-965,-352,-24,236,17056,49,209,61
831,-225,153,17353,505,-963,-350,-28,172,16932,26,220,23
841,-237,154,17372,495,-970,-343,-28,188,17000,36,184,21
851,-237,150,17372,499,-968,-342,-80,200,17044,35,249,28
861,-234,168,17377,506,-969,-348,-104,152,16924,4,195,38
871,-234,131,17354,509,-957,-349,-128,180,16920,-5,198,26
881,-233,144,17358,505,-978,-348,-68,248,16972,18,184,29
891,-232,145,17369,507,-955,-357,-40,248,16956,16,213,60
901,-237,144,17355,509,-968,-350,-76,192,16960,3,187,46
911,-234,150,17335,501,-969,-345,-64,236,17044,-2,194,31
922,-230,147,17377,515,-954,-358,-4,200,16984,32,196,29
931,-237,137,17365,509,-955,-349,16,180,16996,35,205,56
941,-233,142,17353,513,-968,-347,-28,232,16908,17,211,34
951,-223,142,17366,507,-956,-348,-68,264,17108,42,206,58
991,-224,145,17351,499,-955,-347,-40,164,16936,17,187,55
1001,-227,151,17351,504,-961,-346,-24,220,17048,3,187,20
1011,-256,151,17354,503,-965,-344,-52,200,17032,33,177,29
1022,-236,141,17382,506,-967,-341,-84,204,17000,13,189,40
1031,-234,146,17357,501,-963,-344,12,212,16992,-25,184,49
1041,-244,146,17365,499,-965,-343,-56,152,16968,-20,212,49
1051,-240,157,17356,515,-955,-347,-52,208,16884,15,206,56
1061,-238,134,17351,511,-946,-351,-100,164,16956,37,194,60
1071,-231,142,17358,502,-958,-348,-52,148,16984,4,201,22
1081,-227,143,17354,512,-949,-348,-76,256,17004,10,186,51
