0,-9076,383,14658,387,-815,-253,-8792,636,14200,24,170,46
10,-9056,383,14674,379,-831,-251,-8828,632,14252,35,209,36
20,-9064,387,14688,385,-829,-245,-8796,600,14168,53,205,20
30,-9066,378,14665,385,-817,-252,-8832,624,14192,38,210,1
40,-9062,377,14662,389,-816,-251,-8848,660,14092,19,206,42
50,-9072,394,14653,379,-816,-246,-8812,560,14216,52,208,36
60,-9062,389,14682,386,-806,-249,-8828,596,14200,18,218,36
70,-9068,385,14670,383,-828,-242,-8816,612,14136,40,199,40
80,-9072,386,14668,397,-829,-254,-8820,636,14296,38,206,34
90,-9068,386,14675,387,-826,-253,-8840,560,14216,44,186,47
100,-9073,385,14657,391,-812,-246,-8852,636,14204,85,177,20
110,-9080,380,14652,377,-820,-241,-8824,628,14128,46,194,19
120,-9061,393,14674,388,-806,-250,-8876,584,14156,52,190,36
130,-9083,384,14675,374,-822,-241,-8900,604,14192,62,200,43
140,-9056,398,14679,372,-829,-244,-8788,600,14152,73,201,30
150,-9069,394,14661,387,-817,-248,-8868,612,14184,36,238,13
160,-9077,378,14677,394,-802,-254,-8800,600,14164,68,216,23
170,-9067,383,14666,402,-818,-250,-8812,664,14112,36,202,42
180,-9073,387,14677,389,-822,-251,-8824,628,14168,35,219,13
190,-9066,401,14694,374,-823,-250,-8828,632,14184,49,185,50
200,-9067,394,14669,386,-810,-254,-8788,680,14200,37,217,17
210,-9060,397,14665,400,-815,-256,-8860,612,14052,25,218,17
220,-9073,389,14677,385,-823,-254,-8864,680,14200,39,208,26
230,-9065,406,14684,385,-825,-255,-8864,576,14192,14,188,46
240,-9067,392,14648,393,-817,-262,-8824,588,14188,12,181,14
250,-9066,404,14679,394,-818,-259,-8856,564,14184,36,172,19
260,-9074,403,14673,385,-818,-253,-8844,688,14164,65,188,41
270,-9069,400,14671,383,-809,-253,-8768,652,14228,11,193,21
280,-9071,398,14669,379,-823,-255,-8868,664,14216,39,202,-10
290,-9073,392,14666,384,-821,-263,-8840,616,14204,3,183,29
300,-9076,401,14658,382,-824,-257,-8856,572,14128,31,184,-5
310,-9074,394,14653,368,-817,-258,-8928,644,14104,33,173,-2
320,-9074,390,14661,373,-819,-258,-8828,680,14152,33,208,33
330,-9094,406,14670,391,-819,-262,-8860,576,14228,17,173,22
340,-9056,396,14664,384,-823,-255,-8824,640,14216,12,172,16
350,-9069,394,14656,372,-822,-253,-8880,644,14168,36,219,33
360,-9060,396,14676,366,-814,-254,-8872,668,14208,20,223,-2
370,-9058,398,14665,380,-800,-256,-8876,616,14172,14,176,-9
380,-9072,401,14641,357,-814,-253,-8808,664,14204,-17,191,38
390,-9064,389,14659,361,-822,-254,-8812,624,14224,22,219,6
400,-9082,406,14671,376,-823,-259,-8828,620,14208,32,227,-4
410,-9079,409,14678,372,-828,-255,-8800,620,14172,43,204,41
420,-9077,383,14660,374,-807,-262,-8824,624,14224,-7,224,39
460,-9065,388,14669,374,-828,-256,-8924,692,14176,20,163,29
470,-9080,397,14677,379,-821,-265,-8900,644,14100,33,214,37
480,-9067,390,14669,368,-803,-258,-8804,564,14192,11,214,13
490,-9057,389,14665,365,-841,-248,-8844,624,14328,12,212,17
500,-9071,388,14662,368,-821,-256,-8812,572,14248,18,203,26
510,-9081,378,14661,366,-819,-263,-8884,596,14140,20,211,51
520,-9068,372,14661,374,-814,-266,-8860,616,14232,44,202,14
560,-9070,392,14661,367,-822,-265,-8848,604,14168,43,204,60
570,-9069,394,14678,377,-818,-257,-8884,600,14152,33,206,15
580,-9064,377,14660,390,-814,-262,-8876,632,14100,21,203,44
590,-9086,399,14666,373,-827,-251,-8868,576,14104,14,203,19
600,-9065,395,14657,363,-838,-248,-8828,576,14240,22,189,7
610,-9068,382,14664,384,-815,-257,-8796,620,14144,21,186,39
620,-9068,379,14661,373,-811,-255,-8840,560,14224,46,217,18
630,-9079,387,14661,363,-822,-249,-8888,580,14096,9,183,24
640,-9059,375,14646,368,-808,-248,-8796,600,14332,38,210,11
650,-9068,385,14653,390,-810,-259,-8836,604,14236,43,221,34
660,-9066,390,14665,392,-818,-264,-8916,600,14124,28,231,21
670,-9063,387,14671,392,-812,-256,-8844,588,14224,27,193,25
680,-9064,390,14662,392,-817,-259,-8796,568,14156,41,214,30
690,-9059,378,14666,391,-806,-253,-8832,576,14056,36,215,38
700,-9071,394,14676,394,-821,-253,-8828,644,14208,46,216,34
740,-9083,396,14663,392,-824,-248,-8788,668,14112,17,198,48
750,-9064,373,14687,381,-824,-243,-8852,652,14228,14,202,29
760,-9069,395,14684,373,-832,-242,-8784,572,14208,70,178,40
770,-9073,399,14662,391,-807,-252,-8928,632,14152,20,181,31
780,-9083,397,14661,396,-818,-248,-8784,632,14184,26,236,55
790,-9074,399,14656,404,-817,-252,-8852,568,14224,50,204,12
800,-9077,389,14670,390,-802,-250,-8868,632,14152,60,217,32
810,-9076,384,14662,374,-822,-242,-8828,648,14172,48,175,29
820,-9066,397,14655,368,-829,-238,-8828,616,14172,54,174,43
830,-9065,397,14673,403,-824,-250,-8856,572,14164,30,201,29
840,-9049,390,14670,392,-821,-252,-8888,712,14228,45,206,17
850,-9068,393,14664,386,-819,-251,-8884,624,14244,40,183,9
860,-9067,401,14658,384,-820,-252,-8820,560,14292,35,204,15
870,-9085,391,14670,376,-827,-246,-8864,576,14180,36,225,37
880,-9054,391,14673,386,-822,-243,-8840,620,14084,64,174,55
920,-9083,392,14660,392,-822,-260,-8844,592,14212,21,200,34
930,-9062,386,14661,382,-812,-257,-8836,660,14168,14,196,29
940,-9064,377,14682,385,-815,-255,-8884,624,14144,11,195,44
950,-9058,383,14665,378,-829,-248,-8892,648,14052,22,215,40
960,-9066,389,14666,380,-814,-254,-8824,628,14256,8,223,8
970,-9078,401,14670,381,-822,-256,-8848,660,14260,20,229,38
980,-9080,382,14679,366,-825,-250,-8828,616,14196,10,197,21
990,-9072,380,14666,374,-819,-255,-8780,620,14128,23,188,29
1000,-9080,400,14672,373,-822,-257,-8820,604,14144,55,205,30
1010,-9069,391,14673,379,-810,-261,-8848,660,14260,16,205,2
1020,-9085,392,14661,379,-810,-263,-8808,592,14164,6,204,28
1031,-9070,401,14671,387,-807,-266,-8832,636,14312,10,231,11
1041,-9060,385,14670,369,-818,-257,-8904,656,14256,33,199,4
1051,-9071,389,14666,381,-814,-257,-8796,740,14084,5,220,-27
1061,-9075,389,14668,371,-829,-510,-8860,632,14248,37,204,30
1091,-9067,385,14659,358,-835,-243,-8820,576,14220,-7,204,28
1101,-9058,388,14673,372,-818,-263,-8872,680,14216,11,209,22
1111,-9056,391,14672,370,-829,-261,-8772,588,14128,4,211,31
1121,-9064,377,14670,374,-810,-261,-8860,660,14124,36,207,9
1131,-9063,395,14663,379,-826,-266,-8836,672,14084,44,191,14
1141,-9070,395,14679,373,-823,-259,-8860,620,14128,-4,184,23
1151,-9082,397,14666,386,-819,-259,-8820,628,14208,4,159,33
1161,-9065,390,14675,378,-817,-261,-8820,632,14076,27,228,16
1191,-9071,393,14664,371,-817,-251,-8860,640,14236,28,189,27
1201,-9082,394,14664,381,-817,-258,-8820,656,14264,11,217,1
1211,-9074,387,14668,380,-823,-257,-8864,608,14208,21,188,25
1221,-9055,399,14669,379,-819,-255,-8732,628,14140,42,186,-9
1231,-9083,395,14659,383,-818,-256,-8884,616,14092,23,192,0
1241,-9083,383,14671,361,-820,-250,-8820,624,14244,25,197,2
1251,-9070,371,14663,381,-817,-247,-8804,604,14244,43,184,22
1261,-9061,382,14674,375,-824,-247,-8824,628,14260,58,223,16
1271,-9081,383,14674,386,-820,-258,-8860,616,14180,36,178,31
1281,-9060,393,14663,380,-814,-255,-8904,620,14236,20,229,23
1291,-9089,380,14660,383,-797,-260,-8864,604,14216,36,225,37
1301,-9065,405,14681,389,-821,-260,-8800,608,14208,61,214,48
1311,-9088,389,14657,394,-812,-263,-8868,628,14220,11,179,8
1321,-9065,391,14662,405,-802,-260,-8840,572,14236,49,189,37
1331,-9069,377,14650,377,-816,-251,-8844,628,14288,17,215,18
1341,-9066,379,14669,379,-819,-248,-8816,600,14212,74,188,48
1371,-9082,401,14658,382,-820,-252,-8888,576,14200,62,227,50
1381,-9104,386,14665,384,-818,-245,-8868,652,14224,26,214,35
1391,-9077,395,14657,371,-814,-245,-8844,660,14232,35,194,55
1401,-9076,376,14679,393,-824,-255,-8832,640,14260,36,217,30
1411,-9078,365,14667,387,-822,-244,-8876,604,14120,57,208,14
1421,-9078,392,14666,386,-804,-250,-8856,588,14164,26,222,58
1431,-9074,382,14648,377,-800,-249,-8800,604,14180,6,170,48
1441,-9055,397,14664,394,-803,-252,-8812,628,14236,48,185,23
1451,-9055,390,14675,381,-816,-253,-8824,668,14192,23,207,15
1461,-9079,386,14660,377,-817,-250,-8760,620,14148,55,211,12
1471,-9073,393,14665,385,-816,-248,-8880,668,14252,70,196,44
1481,-9078,397,14673,393,-809,-250,-8816,616,14364,29,197,27
1491,-9054,390,14667,368,-827,-244,-8836,556,14156,44,178,45
1501,-9059,385,14665,390,-814,-247,-8876,612,14124,52,210,58
1511,-9068,390,14667,391,-824,-249,-8836,620,14228,15,197,27
1521,-9071,389,14661,389,-818,-254,-8888,604,14128,15,204,31
1551,-9062,395,14660,399,-813,-259,-8880,576,14076,37,215,9
1561,-9063,389,14672,378,-812,-256,-8908,616,14172,5,197,18
1571,-9054,388,14657,382,-810,-261,-8812,632,14284,-1,202,29
1581,-9066,394,14669,376,-825,-250,-8892,664,14240,29,223,6
1591,-9067,385,14677,371,-813,-247,-8868,640,14176,12,193,36
1601,-9079,402,14654,374,-806,-250,-8876,652,14168,14,216,22
1611,-9075,381,14660,379,-816,-257,-8808,604,14092,2,187,-4
1621,-9063,378,14672,371,-812,-253,-8820,632,14228,8,193,33
1651,-9075,397,14673,381,-807,-262,-8820,616,14160,21,217,21
1661,-9078,385,14673,363,-817,-260,-8836,648,14188,30,199,45
