0,-209,277,17354,748,-1030,-595,-80,196,16976,5,221,14
10,-200,273,17350,762,-1013,-598,16,176,16972,2,182,48
20,-186,271,17328,755,-1022,-592,-40,212,17016,28,205,44
30,-208,273,17348,760,-1036,-592,-44,176,17008,14,198,41
40,-187,277,17345,757,-1020,-593,-80,180,17040,7,197,36
50,-196,275,17323,765,-1012,-599,-12,184,17020,17,204,38
60,-195,272,17313,765,-1006,-595,-76,180,17000,9,208,42
70,-198,281,17349,751,-1021,-583,-24,244,17016,2,205,28
80,-203,277,17347,754,-1027,-596,-20,204,17024,43,186,23
90,-205,270,17331,753,-1025,-593,-68,236,17084,12,207,34
100,-194,280,17350,755,-1012,-600,-40,188,16944,-6,195,18
110,-202,274,17351,749,-1015,-601,0,188,17040,26,187,46
120,-185,284,17348,747,-1026,-593,-100,188,17052,9,203,30
130,-192,294,17348,747,-1011,-597,-48,200,17136,5,208,15
140,-193,261,17350,749,-1028,-588,-56,240,16956,19,187,46
150,-187,273,17347,748,-1028,-590,16,236,17008,11,203,45
160,-191,268,17329,746,-1015,-592,-16,232,16892,23,213,54
170,-194,276,17337,738,-1016,-584,-20,216,16924,39,187,57
180,-192,260,17333,751,-1020,-587,-48,212,17020,24,171,42
190,-192,287,17327,748,-1025,-596,-16,184,17036,46,177,37
200,-199,272,17350,758,-1023,-596,-104,200,16972,54,159,22
210,-180,273,17365,756,-1009,-602,-28,264,16968,2,198,22
220,-186,259,17339,750,-1023,-595,-40,204,17016,-11,187,40
230,-182,272,17332,758,-1028,-592,-92,224,16948,49,189,25
240,-197,280,17331,759,-1028,-594,32,220,17028,45,181,39
250,-197,271,17350,756,-1024,-594,4,248,17024,-17,203,40
260,-196,264,17343,764,-1014,-595,-28,172,16912,27,207,43
270,-194,270,17346,761,-1009,-599,-52,276,17004,4,172,47
280,-188,295,17333,758,-1008,-588,-56,208,16980,13,209,25
290,-183,271,17356,749,-1043,-588,-64,132,16904,16,194,27
