0,-136,150,17372,578,-972,-435,12,176,17008,34,220,28
10,-150,151,17364,586,-976,-443,-28,168,16968,10,192,18
20,-149,136,17354,584,-973,-440,8,124,17028,35,210,15
30,-148,152,17369,591,-979,-437,-44,184,17028,61,193,33
40,-131,157,17353,594,-977,-446,-36,208,16884,4,186,14
50,-141,139,17378,606,-976,-450,0,124,16992,28,222,27
60,-152,129,17358,592,-961,-448,24,220,17012,18,201,25
70,-144,138,17368,590,-978,-441,-20,168,16984,46,198,22
80,-129,139,17353,596,-972,-441,32,52,16880,43,184,43
90,-151,155,17369,597,-976,-444,-12,120,16956,42,188,33
100,-156,141,17334,591,-986,-438,-72,188,16976,29,189,28
110,-135,140,17365,582,-981,-437,-56,116,17056,-4,168,34
120,-143,151,17347,577,-976,-434,-60,116,16988,39,186,43
130,-138,133,17368,571,-974,-438,0,160,16928,28,175,25
140,-152,126,17351,591,-978,-444,-68,120,16900,26,202,-1
150,-128,130,17377,603,-981,-449,-48,168,16888,24,210,8
160,-160,134,17346,588,-967,-444,-124,200,16940,25,189,40
170,-141,139,17356,584,-973,-441,-24,196,17044,46,195,0
180,-125,144,17378,588,-976,-439,-12,164,16940,33,201,31
190,-149,140,17365,601,-968,-437,20,116,16860,45,225,35
200,-144,137,17365,590,-973,-438,-40,136,16924,8,194,40
210,-139,137,17368,590,-966,-446,-76,160,16888,38,211,16
220,-154,141,17355,588,-976,-446,-24,160,16804,4,185,30
230,-153,145,17357,592,-975,-449,-12,164,16920,13,181,12
240,-143,143,17357,594,-985,-443,-24,180,16808,24,214,61
250,-136,146,17356,585,-996,-436,-24,172,16892,7,198,33
260,-149,143,17349,589,-983,-442,4,128,16840,32,193,9
270,-137,145,17351,589,-969,-443,8,156,16868,10,179,14
280,-142,150,17347,580,-971,-437,36,116,16904,41,228,25
290,-148,149,17346,587,-970,-438,-56,172,16952,22,178,32
300,-137,141,17362,580,-980,-437,-12,180,16952,22,197,0
310,-130,133,17353,592,-975,-444,-92,156,16952,23,186,43
320,-144,143,17357,597,-972,-446,12,160,16904,43,221,67
330,-133,143,17354,589,-986,-439,-24,132,16944,3,184,21
340,-133,157,17350,582,-979,-442,-12,104,16968,37,188,17
350,-140,140,17362,578,-983,-434,-32,172,16900,40,207,53
360,-139,143,17367,581,-975,-437,-20,136,16924,21,172,32
370,-126,153,17359,600,-966,-444,-12,180,16892,35,208,28
380,-137,131,17354,587,-972,-444,-12,180,16884,34,201,24
390,-117,136,17358,589,-963,-442,-28,180,16844,4,176,5
400,-131,138,17360,583,-974,-439,8,160,16852,27,213,29
410,-152,139,17365,578,-968,-435,-40,188,16960,44,191,22
420,-144,143,17352,592,-984,-440,-48,140,16832,25,213,16
430,-139,152,17347,591,-973,-445,56,196,16876,4,163,30
440,-156,147,17363,577,-973,-435,12,140,16844,35,184,22
450,-151,138,17360,584,-969,-435,48,132,17040,45,203,11
460,-146,138,17358,577,-968,-440,8,108,16956,34,157,50
470,-143,133,17365,576,-963,-438,-72,160,16900,39,215,35
480,-138,143,17355,589,-959,-445,-8,152,16972,19,192,38
490,-153,149,17350,592,-963,-448,-8,224,16908,40,171,34
500,-143,150,17361,582,-985,-441,16,240,16972,45,205,41
510,-156,141,17340,585,-981,-433,-28,116,16864,42,219,28
520,-132,138,17357,583,-968,-439,-36,172,16984,34,155,40
530,-134,149,17357,590,-969,-437,-40,100,16888,15,182,47
540,-138,145,17346,574,-965,-437,-52,132,16976,27,214,12
550,-137,141,17350,581,-966,-435,4,100,16944,8,163,44
560,-151,152,17364,582,-959,-434,-32,136,17004,-1,181,33
570,-129,143,17351,577,-965,-434,-52,112,16900,5,182,26
580,-148,144,17352,586,-960,-442,4,164,17108,22,219,21
590,-146,155,17362,599,-964,-445,-48,168,16956,9,179,49
630,-140,139,17359,594,-961,-441,-96,120,16944,40,198,59
640,-152,144,17356,592,-975,-438,-8,176,17008,11,190,51
651,-150,149,17353,581,-973,-439,-4,164,16856,38,178,46
661,-147,135,17370,576,-968,-431,52,156,16840,25,202,9
671,-137,145,17352,585,-969,-435,-60,136,16932,22,200,0
681,-138,137,17364,584,-966,-433,0,168,16860,36,200,21
691,-153,142,17362,581,-960,-433,-20,136,16956,30,218,22
701,-135,145,17342,570,-949,-431,-36,164,16884,13,229,33
711,-140,134,17360,575,-973,-436,-4,188,16888,10,236,31
721,-130,143,17358,579,-975,-434,28,132,17020,34,186,21
731,-147,135,17342,581,-964,-438,4,172,16936,50,235,20
741,-145,153,17355,576,-961,-441,40,96,16864,23,210,4
751,-140,137,17356,562,-971,-437,-28,188,16972,28,194,66
761,-143,139,17343,561,-970,-423,-8,168,16912,8,181,29
771,-145,150,17346,571,-966,-427,-20,204,16968,54,205,54
